@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
4417,'2019/05/28 21:15:20:671',15,1.734751,-1.199928,-0.063711,-0.693771,-0.205387,-0.339703,0.224639,0.4091,0.396142,0.264254,0.041827,0.278739,0.084473,0,0,0,0.97
4418,'2019/05/28 21:15:20:687',15,1.713981,-1.232728,-0.067654,-0.745631,-0.210454,-0.332012,0.243508,0.36425,0.304516,0.334762,0.184768,0.153966,0.145493,0,0,0,0.97
4419,'2019/05/28 21:15:20:704',15,1.77468,-1.216351,-0.067474,-0.526708,-0.288254,-0.354196,0.254341,0.30763,0.312148,0.329803,0.183919,0.195102,0.161567,0,0,0,0.97
4420,'2019/05/28 21:15:20:720',15,1.86305,-1.295929,-0.13406,-0.553485,-0.396481,-0.289381,0.198453,0.471844,0.478499,0.265173,0.165908,0.192514,0.149005,0,0,0,0.97
4421,'2019/05/28 21:15:20:737',15,1.94676,-1.300646,-0.19091,-0.430971,-0.499046,-0.202108,0.207724,0.404638,0.502846,0.311792,0.193903,0.158331,0.129436,0,0,0,0.97
4422,'2019/05/28 21:15:20:754',15,1.954523,-1.127126,-0.138422,-0.293242,-0.456949,-0.192788,0.0853,0.295464,0.4641,0.346263,0.110771,0.206259,0.094266,0,0,0,0.97
4423,'2019/05/28 21:15:20:771',15,1.928125,-1.133233,-0.178602,-0.369004,-0.446296,-0.254207,0.08621,0.328296,0.490091,0.264901,0.143845,0.092434,0.082984,0,0,0,0.97
4424,'2019/05/28 21:15:20:787',15,2.005106,-1.050189,-0.235245,-0.330948,-0.489401,-0.255239,0.127252,0.509032,0.437288,0.23487,0.160703,0.021349,0.117422,0,0,0,0.97
4425,'2019/05/28 21:15:20:804',15,2.004714,-0.926276,-0.309248,-0.268321,-0.411517,-0.282809,0.13772,0.44983,0.482726,0.185105,0.125752,0.050473,0.065737,0,0,0,0.97
4426,'2019/05/28 21:15:20:821',15,1.986077,-1.012242,-0.332304,-0.15317,-0.372798,-0.377891,0.158017,0.394554,0.389093,0.199925,0.035465,0.112294,0.043962,0,0,0,0.97
4427,'2019/05/28 21:15:20:837',15,1.997941,-0.930951,-0.320684,-0.121018,-0.396657,-0.358261,0.223826,0.451394,0.527856,0.153071,0.04619,0.026056,0.109775,0,0,0,0.97
4428,'2019/05/28 21:15:20:854',15,2.055817,-0.963045,-0.415325,-0.097269,-0.428875,-0.373705,0.145331,0.490235,0.49408,0.052131,0.129467,-0.010837,0.025938,0,0,0,0.97
4429,'2019/05/28 21:15:20:871',15,2.021855,-0.816027,-0.272046,-0.027555,-0.289492,-0.314354,0.095945,0.473588,0.457421,0.148446,0.029677,0.066877,0.115648,0,0,0,0.97
4430,'2019/05/28 21:15:20:887',15,2.015685,-0.812617,-0.441559,-0.084273,-0.262267,-0.394762,0.172437,0.404727,0.456131,0.125602,0.125372,0.000734,0.112413,0,0,0,0.97
4431,'2019/05/28 21:15:20:904',15,0.859917,-0.098839,-0.215519,-0.22612,-0.265316,-0.381313,0.030422,0.46858,0.461529,0.106482,0.110354,0.021203,0.089317,0,0,0,0.97
4432,'2019/05/28 21:15:20:921',15,0.844347,-0.087185,-0.344396,-0.330899,-0.261009,-0.263064,0.189709,0.585431,0.233723,-0.038632,-0.012448,-0.014672,0.104816,0,0,0,0.97
4433,'2019/05/28 21:15:20:937',15,0.738195,-0.46323,-0.240271,-0.249049,-0.219828,-0.065732,0.241671,0.349981,0.232054,0.005897,0.154206,0.152559,0.028217,0,0,0,0.97
4434,'2019/05/28 21:15:20:954',15,0.851063,-0.537688,-0.251922,-0.365157,-0.280851,-0.155311,0.223519,0.243204,0.264897,0.034441,0.167343,0.19829,0.042934,0,0,0,0.97
4435,'2019/05/28 21:15:20:971',15,0.992047,-0.587283,-0.273537,-0.456057,-0.261706,-0.201383,0.236662,0.30285,0.299052,0.050773,0.260723,0.177825,0.013111,0,0,0,0.97
4436,'2019/05/28 21:15:20:987',15,1.13549,-0.637287,-0.246332,-0.465006,-0.33122,-0.220839,0.205325,0.318479,0.250148,0.173768,0.261434,0.131195,0.040127,0,0,0,0.97
4437,'2019/05/28 21:15:21:003',15,1.145534,-0.723334,-0.243081,-0.429938,-0.240765,-0.337669,0.137308,0.311071,0.231542,0.161186,0.299269,0.168714,0.049114,0,0,0,0.97
4438,'2019/05/28 21:15:21:021',15,1.289204,-0.821066,-0.259647,-0.467663,-0.279722,-0.343534,0.287515,0.303634,0.328908,0.20979,0.302157,0.220475,0.051109,0,0,0,0.97
4439,'2019/05/28 21:15:21:037',15,1.33861,-0.782564,-0.226652,-0.639423,-0.330575,-0.305164,0.31276,0.24497,0.349456,0.205952,0.294431,0.193705,0.069025,0,0,0,0.97
4440,'2019/05/28 21:15:21:054',15,1.486121,-1.027592,-0.256282,-0.661443,-0.233528,-0.278492,0.157857,0.18689,0.4339,0.298164,0.221549,0.330951,0.198725,0,0,0,0.97
4441,'2019/05/28 21:15:21:071',15,1.550804,-0.978251,-0.252521,-0.633135,-0.188617,-0.233672,0.087464,0.246088,0.491993,0.231155,0.219667,0.395607,0.159531,0,0,0,0.97
4442,'2019/05/28 21:15:21:087',15,1.561736,-1.089943,-0.317885,-0.827527,-0.270649,-0.279275,0.100198,0.214173,0.463076,0.219188,0.246503,0.349715,0.117046,0,0,0,0.97
4443,'2019/05/28 21:15:21:104',15,1.754298,-1.000074,-0.308746,-0.606281,-0.260868,-0.302686,0.232079,0.230345,0.443168,0.251266,0.278227,0.296074,-0.035683,0,0,0,0.97
4444,'2019/05/28 21:15:21:121',15,1.748067,-1.015744,-0.278889,-0.521619,-0.191964,-0.355695,0.14519,0.254378,0.432744,0.197643,0.33424,0.304396,-0.049738,0,0,0,0.97
4445,'2019/05/28 21:15:21:137',15,0.990227,-0.23112,-0.173665,-0.144633,-0.179549,-0.230379,0.093962,0.293398,0.28095,0.067067,-0.03339,0.064861,0.089342,0,0,0,0.97
4446,'2019/05/28 21:15:21:154',15,1.073527,-0.582451,-0.093137,-0.310245,-0.221159,-0.071592,0.168191,0.364372,0.281708,0.179761,0.039224,0.173687,0.201887,0,0,0,0.97
4447,'2019/05/28 21:15:21:171',15,0.911587,-0.335715,-0.14945,-0.455708,-0.342896,-0.224054,-0.032387,0.324406,0.167052,-0.016159,0.118425,0.139027,-0.000385,0,0,0,0.97
4448,'2019/05/28 21:15:21:187',15,0.523065,-0.247343,-0.412724,-0.363929,-0.325625,-0.193117,-0.117064,0.16404,0.114918,0.03761,0.120847,0.073632,0.057492,0,0,0,0.97
4449,'2019/05/28 21:15:21:204',15,0.646059,-0.210687,-0.439614,-0.474078,-0.376549,-0.08324,-0.011969,0.260951,0.141848,0.165102,0.169044,0.009228,0.18399,0,0,0,0.97
4450,'2019/05/28 21:15:21:220',15,0.667743,-0.231977,-0.452947,-0.514729,-0.376021,-0.011064,0.033996,0.206098,0.282449,0.208623,0.128333,0.003964,0.162756,0,0,0,0.97
4451,'2019/05/28 21:15:21:237',15,0.634861,-0.346738,-0.440942,-0.565177,-0.334701,-0.022213,0.102289,0.273733,0.237425,0.312456,0.192903,-0.016418,0.153386,0,0,0,0.97
4452,'2019/05/28 21:15:21:254',15,0.702899,-0.431368,-0.443165,-0.492518,-0.213614,-0.130052,0.139691,0.209815,0.353629,0.302101,0.156444,0.12037,0.135442,0,0,0,0.97
4453,'2019/05/28 21:15:21:270',15,0.783908,-0.419364,-0.474244,-0.549748,-0.288554,-0.139671,0.173694,0.170152,0.35152,0.334125,0.181966,-0.027517,0.178924,0,0,0,0.97
4454,'2019/05/28 21:15:21:287',15,0.81455,-0.521152,-0.47149,-0.615214,-0.155968,-0.129949,0.155805,0.278845,0.462396,0.321996,0.164898,0.101985,0.152384,0,0,0,0.97
4455,'2019/05/28 21:15:21:304',15,0.867133,-0.441753,-0.409272,-0.570843,-0.108291,-0.148254,0.056058,0.284194,0.300154,0.243727,0.151812,0.086508,0.155761,0,0,0,0.97
4456,'2019/05/28 21:15:21:321',15,0.97519,-0.54252,-0.445431,-0.611871,-0.056171,-0.140243,0.108368,0.323114,0.403227,0.178178,0.140124,0.133491,0.086572,0,0,0,0.97
4457,'2019/05/28 21:15:21:337',15,1.079649,-0.528568,-0.413409,-0.698819,-0.02243,-0.125768,0.171672,0.272682,0.449426,0.206288,0.081179,0.080033,0.107701,0,0,0,0.97
4458,'2019/05/28 21:15:21:354',15,1.053762,-0.572967,-0.431219,-0.707513,-0.041361,-0.137167,0.157302,0.240301,0.422707,0.206702,0.063694,0.124589,0.042029,0,0,0,0.97
4459,'2019/05/28 21:15:21:370',15,0.654062,-0.311019,-0.54389,-0.183057,-0.292873,-0.118037,-0.001447,0.319413,0.300961,0.351868,0.1472,0.075308,0.185531,0,0,0,0.97
4460,'2019/05/28 21:15:21:387',15,0.711355,-0.243269,-0.327875,-0.400811,-0.267617,-0.122033,0.10389,0.354596,0.32567,0.183935,0.23122,0.17508,0.088211,0,0,0,0.97
4461,'2019/05/28 21:15:21:404',15,0.962452,-0.175755,-0.32824,-0.464663,-0.420298,-0.168214,0.230847,0.274343,0.184369,0.046011,0.098996,-0.103667,-0.000746,0,0,0,0.97
4462,'2019/05/28 21:15:21:421',15,0.914413,-0.325265,-0.180705,-0.523448,-0.54078,-0.115283,0.190868,0.183312,0.176327,0.115586,0.253928,-0.063803,-0.019881,0,0,0,0.97
4463,'2019/05/28 21:15:21:437',15,1.085454,-0.715127,-0.178796,-0.45381,-0.445098,-0.213703,0.157,0.186681,0.141294,0.105393,0.198726,0.045427,0.106535,0,0,0,0.97
4464,'2019/05/28 21:15:21:453',15,1.149691,-0.787289,-0.172695,-0.503108,-0.467119,-0.247439,0.163882,0.305889,0.174134,0.176428,0.253767,0.026258,-0.026095,0,0,0,0.97
4465,'2019/05/28 21:15:21:471',15,1.210325,-0.795124,-0.172018,-0.570042,-0.389096,-0.293583,0.251211,0.314941,0.242901,0.110592,0.220792,0.106468,0.03822,0,0,0,0.97
4466,'2019/05/28 21:15:21:487',15,1.271669,-0.921833,-0.113598,-0.490149,-0.352912,-0.143532,0.292293,0.397181,0.352677,0.180377,0.251942,0.184813,0.041024,0,0,0,0.97
4467,'2019/05/28 21:15:21:504',15,1.42628,-0.955192,-0.109617,-0.544511,-0.250527,-0.186875,0.243089,0.356414,0.341116,0.078774,0.21556,0.248806,-0.041823,0,0,0,0.97
4468,'2019/05/28 21:15:21:521',15,1.545125,-1.134669,-0.069242,-0.718703,-0.443566,-0.172134,0.455265,0.425203,0.238739,0.169305,0.220067,0.237463,-0.100229,0,0,0,0.97
4469,'2019/05/28 21:15:21:537',15,1.710915,-1.108912,-0.042986,-0.507614,-0.399091,-0.134163,0.344067,0.414869,0.268359,0.143339,0.211462,0.176195,0.010327,0,0,0,0.97
4470,'2019/05/28 21:15:21:554',15,1.790873,-1.28027,-0.12194,-0.438147,-0.436859,-0.207608,0.216456,0.397907,0.220012,0.130195,0.315788,0.129453,0.089647,0,0,0,0.97
4471,'2019/05/28 21:15:21:570',15,1.881905,-1.200482,-0.19926,-0.364732,-0.516698,-0.203027,0.281424,0.432571,0.27484,0.11028,0.287689,0.161079,-0.030488,0,0,0,0.97
4472,'2019/05/28 21:15:21:590',15,1.923481,-1.185346,-0.264283,-0.353567,-0.50526,-0.203726,0.280487,0.433621,0.328244,0.215211,0.34876,0.098082,-0.027697,0,0,0,0.97
4473,'2019/05/28 21:15:21:604',15,1.023472,-0.103234,-0.243382,-0.197651,-0.274142,-0.19365,0.047292,0.464338,0.29606,-0.028768,0.134877,0.053976,0.064625,0,0,0,0.97
4474,'2019/05/28 21:15:21:620',15,1.172701,-0.409495,0.008386,-0.391701,-0.378849,-0.286799,0.012373,0.400219,0.130614,-0.008803,0.095546,0.066934,0.110028,0,0,0,0.97
4475,'2019/05/28 21:15:21:637',15,0.649018,-0.206104,0.017918,-0.22944,-0.227947,-0.326807,0.072182,0.368789,0.226218,0.03608,0.152629,0.050061,0.01537,0,0,0,0.97
4476,'2019/05/28 21:15:21:654',15,0.719914,-0.341082,-0.425059,-0.648065,-0.320912,-0.250658,-0.052952,0.20331,0.088634,0.033035,0.266935,0.20466,-0.019335,0,0,0,0.97
4477,'2019/05/28 21:15:21:671',15,0.422198,-0.263628,-0.440786,-0.62534,-0.215213,0.022265,0.024209,0.258792,0.171926,0.312574,0.255986,0.055826,0.179717,0,0,0,0.97
4478,'2019/05/28 21:15:21:687',15,0.522054,-0.26199,-0.323608,-0.518608,-0.292984,-0.038535,0.082663,0.21673,0.142158,0.273965,0.247279,0.04559,0.172649,0,0,0,0.97
4479,'2019/05/28 21:15:21:704',15,0.622376,-0.422864,-0.426497,-0.615276,-0.271417,-0.172125,0.117937,0.317948,0.224642,0.19215,0.152962,0.008268,0.162281,0,0,0,0.97
4480,'2019/05/28 21:15:21:721',15,0.708683,-0.467237,-0.415306,-0.498717,-0.189898,-0.215483,0.198451,0.276728,0.222708,0.19238,0.173326,0.061666,0.097013,0,0,0,0.97
4481,'2019/05/28 21:15:21:737',15,0.723373,-0.43517,-0.375372,-0.457702,-0.131728,-0.199746,0.213191,0.271028,0.151461,0.195754,0.232215,0.067994,0.120864,0,0,0,0.97
4482,'2019/05/28 21:15:21:754',15,0.823736,-0.502664,-0.386806,-0.540432,-0.104116,-0.19531,0.209939,0.224198,0.288392,0.129142,0.13864,-0.018477,0.10884,0,0,0,0.97
4483,'2019/05/28 21:15:21:771',15,0.875587,-0.477013,-0.385168,-0.63181,-0.07902,-0.163281,0.199607,0.273592,0.311012,0.221193,0.108242,-0.012353,0.114255,0,0,0,0.97
4484,'2019/05/28 21:15:21:787',15,1.038716,-0.49517,-0.324086,-0.543753,-0.059985,-0.214138,0.151158,0.24255,0.25179,0.183685,0.17954,0.090112,0.094393,0,0,0,0.97
4485,'2019/05/28 21:15:21:804',15,1.056459,-0.602141,-0.322272,-0.520002,-0.080539,-0.283233,0.141736,0.16765,0.272215,0.181376,0.198551,0.155195,0.102945,0,0,0,0.97
4486,'2019/05/28 21:15:21:821',15,1.142315,-0.666287,-0.365956,-0.649925,-0.167898,-0.261938,0.163632,0.24249,0.367167,0.246096,0.184549,0.129486,0.122552,0,0,0,0.97
4487,'2019/05/28 21:15:21:837',15,1.270403,-0.755867,-0.291295,-0.71356,-0.162609,-0.249272,0.175465,0.137829,0.401685,0.249519,0.22215,0.072432,0.11489,0,0,0,0.97
4488,'2019/05/28 21:15:21:853',15,1.239756,-0.76108,-0.252771,-0.761601,-0.164955,-0.289717,0.175306,-0.000464,0.459171,0.225528,0.23348,0.080817,0.195237,0,0,0,0.97
4489,'2019/05/28 21:15:21:871',15,1.328246,-1.08756,-0.288417,-0.789297,-0.236776,-0.370085,0.233955,0.077947,0.480176,0.359147,0.265163,0.25483,0.184283,0,0,0,0.97
4490,'2019/05/28 21:15:21:887',15,1.503986,-0.963329,-0.220085,-0.749281,-0.177716,-0.256212,0.221174,0.140101,0.551768,0.315351,0.213482,0.2077,0.183326,0,0,0,0.97
4491,'2019/05/28 21:15:21:904',15,1.621007,-1.134571,-0.140037,-0.759402,-0.292884,-0.212919,0.176125,0.055409,0.468056,0.401598,0.238364,0.19061,0.245392,0,0,0,0.97
4492,'2019/05/28 21:15:21:920',15,1.690284,-1.112491,-0.174208,-0.70377,-0.269661,-0.148572,0.034589,-0.055379,0.430097,0.366333,0.231688,0.13723,0.230276,0,0,0,0.97
4493,'2019/05/28 21:15:21:937',15,1.843673,-1.002219,-0.144216,-0.648006,-0.330638,-0.032259,0.13022,0.070597,0.460805,0.386809,0.154762,0.043975,0.184074,0,0,0,0.97
4494,'2019/05/28 21:15:21:954',15,1.86152,-0.98276,-0.177141,-0.655995,-0.298693,-0.037787,0.128415,0.033571,0.442214,0.393658,0.085473,0.079651,0.167379,0,0,0,0.97
4495,'2019/05/28 21:15:21:970',15,1.901538,-0.910115,-0.120363,-0.572388,-0.216322,0.071901,-0.003492,-0.091836,0.416346,0.421051,0.105557,0.084588,0.201216,0,0,0,0.97
4496,'2019/05/28 21:15:21:987',15,1.993489,-0.863455,-0.191112,-0.475525,-0.232225,0.127285,0.001576,0.009792,0.499736,0.292471,0.058745,0.063106,0.191931,0,0,0,0.97
4497,'2019/05/28 21:15:22:005',15,2.014995,-0.85653,-0.23076,-0.523276,-0.165878,0.147128,0.034404,0.077311,0.500223,0.281023,0.022178,0.017652,0.186156,0,0,0,0.97
4498,'2019/05/28 21:15:22:020',15,2.033002,-0.815644,-0.215237,-0.445326,-0.174484,0.211552,0.001267,0.105022,0.467709,0.269187,-0.004234,0.006813,0.217178,0,0,0,0.97
4499,'2019/05/28 21:15:22:037',15,1.95731,-0.820464,-0.27747,-0.448043,-0.195574,0.159561,-0.122237,0.00071,0.408256,0.253993,0.050041,-0.010124,0.237277,0,0,0,0.97
4500,'2019/05/28 21:15:22:054',15,1.83215,-0.378432,-0.536574,-0.448768,-0.168236,0.169041,-0.149636,0.160968,0.481953,0.340473,-0.066991,0.023961,0.199448,0,0,0,0.97
4501,'2019/05/28 21:15:22:070',15,1.059009,-0.402056,-0.521896,-0.454368,-0.133785,0.109163,0.129025,0.386879,0.520748,0.282079,0.192779,0.1565,0.159425,0,0,0,0.97
4502,'2019/05/28 21:15:22:087',15,0.845665,-0.382616,-0.070653,-0.203569,-0.094053,-0.342924,0.013368,0.170822,0.19209,0.086768,0.157177,0.156985,0.116194,0,0,0,0.97
4503,'2019/05/28 21:15:22:104',15,1.101753,-0.515433,-0.158132,-0.457341,-0.313543,-0.311718,-0.186078,0.204091,0.132081,0.114436,0.168104,0.097988,0.07803,0,0,0,0.97
4504,'2019/05/28 21:15:22:120',15,0.564293,-0.27186,-0.583494,-0.520512,-0.356316,-0.170234,-0.074987,0.229289,0.125232,0.154325,0.150755,0.093865,0.119983,0,0,0,0.97
4505,'2019/05/28 21:15:22:137',15,0.680968,-0.277565,-0.434887,-0.500529,-0.51157,-0.134772,0.020329,0.156533,0.139507,0.220036,0.184949,0.166676,0.186956,0,0,0,0.97
4506,'2019/05/28 21:15:22:154',15,0.549556,-0.453031,-0.502476,-0.593088,-0.453633,-0.1822,0.022397,0.04485,0.225648,0.321339,0.205478,0.208346,0.230402,0,0,0,0.97
4507,'2019/05/28 21:15:22:171',15,0.757232,-0.487064,-0.48314,-0.540303,-0.372041,-0.337503,0.066909,0.181716,0.32203,0.235935,0.123845,0.174629,0.207707,0,0,0,0.97
4508,'2019/05/28 21:15:22:187',15,0.818689,-0.438628,-0.486872,-0.574953,-0.337955,-0.335396,0.190237,0.115927,0.39325,0.276452,0.142415,0.2299,0.171461,0,0,0,0.97
4509,'2019/05/28 21:15:22:204',15,0.865336,-0.513102,-0.464899,-0.41788,-0.270558,-0.360565,0.021727,0.041642,0.32841,0.301635,0.083972,0.294473,0.175183,0,0,0,0.97
4510,'2019/05/28 21:15:22:221',15,0.938146,-0.460029,-0.454341,-0.527211,-0.077241,-0.391579,-0.008188,0.16991,0.398434,0.222272,0.052612,0.224023,0.160852,0,0,0,0.97
4511,'2019/05/28 21:15:22:237',15,1.001119,-0.522829,-0.400371,-0.580048,-0.168482,-0.433364,0.143912,0.175224,0.306865,0.103462,0.093055,0.19496,0.087696,0,0,0,0.97
4512,'2019/05/28 21:15:22:254',15,1.087895,-0.447092,-0.296713,-0.526266,-0.134292,-0.298303,0.184706,0.170633,0.204596,0.161447,0.130119,0.223958,0.078882,0,0,0,0.97
4513,'2019/05/28 21:15:22:271',15,1.119542,-0.486527,-0.305752,-0.435854,-0.004239,-0.293002,0.080065,0.063652,0.242448,0.195223,0.042605,0.204606,0.185663,0,0,0,0.97
4514,'2019/05/28 21:15:22:287',15,1.296674,-0.658336,-0.300938,-0.452081,0.007395,-0.358243,0.163729,0.140862,0.37394,0.046101,-0.002117,0.147242,0.068558,0,0,0,0.97
4515,'2019/05/28 21:15:22:304',15,1.302774,-0.675718,-0.250934,-0.472616,0.003101,-0.296142,0.18811,0.119197,0.330563,0.06268,0.046398,0.184954,0.015978,0,0,0,0.97
4516,'2019/05/28 21:15:22:320',15,0.600232,-0.374354,0.021117,-0.230145,-0.165645,-0.380367,-0.108364,0.279812,0.300609,0.170376,0.058318,0.072064,0.107434,0,0,0,0.97
4517,'2019/05/28 21:15:22:336',15,0.813821,-0.2804,-0.324972,-0.249902,-0.229759,-0.331567,-0.01396,0.206613,0.371544,0.308291,0.05434,0.055149,0.123257,0,0,0,0.97
4518,'2019/05/28 21:15:22:354',15,0.834642,-0.184954,-0.314291,-0.217247,-0.263091,-0.208845,0.162136,0.276287,0.090785,0.039502,-0.035644,-0.133738,0.122119,0,0,0,0.97
4519,'2019/05/28 21:15:22:370',15,0.974694,-0.143126,-0.225335,-0.489615,-0.558467,-0.369513,0.11248,0.207079,0.055693,0.093768,0.150183,-0.088454,0.161671,0,0,0,0.97
4520,'2019/05/28 21:15:22:387',15,1.025566,-0.496925,-0.209047,-0.577308,-0.360143,-0.248362,0.049047,0.12941,0.184856,0.119028,0.112537,0.042331,0.159487,0,0,0,0.97
4521,'2019/05/28 21:15:22:404',15,1.038575,-0.59556,-0.307825,-0.523947,-0.270483,-0.388115,-0.062304,0.20984,0.221866,0.061255,0.171633,0.059342,0.236956,0,0,0,0.97
4522,'2019/05/28 21:15:22:420',15,1.096915,-0.697094,-0.322769,-0.469051,-0.226779,-0.286388,-0.00391,0.306263,0.387735,0.02356,0.116311,0.073647,0.173806,0,0,0,0.97
4523,'2019/05/28 21:15:22:437',15,1.198266,-0.80674,-0.282484,-0.545831,-0.216006,-0.283366,0.288662,0.281022,0.394071,0.198631,0.204141,0.129897,0.134397,0,0,0,0.97
4524,'2019/05/28 21:15:22:454',15,1.270535,-0.754226,-0.22788,-0.502376,-0.211069,-0.212368,0.153598,0.198585,0.324825,0.143318,0.167242,0.092029,0.175401,0,0,0,0.97
4525,'2019/05/28 21:15:22:470',15,1.404895,-0.95805,-0.146031,-0.442303,-0.110224,-0.344537,0.289388,0.248692,0.382011,0.173142,0.095139,0.021322,0.194599,0,0,0,0.97
4526,'2019/05/28 21:15:22:488',15,1.606062,-1.019537,-0.185173,-0.425371,-0.106966,-0.411662,0.339343,0.27506,0.314658,0.16059,0.035135,-0.025305,0.232803,0,0,0,0.97
4527,'2019/05/28 21:15:22:504',15,1.639723,-1.054456,-0.220322,-0.365467,-0.202345,-0.314254,0.399416,0.188291,0.290489,0.172846,0.107702,0.071286,0.087942,0,0,0,0.97
4528,'2019/05/28 21:15:22:520',15,1.787804,-1.220784,-0.084211,-0.379788,-0.217637,-0.349072,0.162799,0.131341,0.230067,0.207776,0.036776,0.157284,0.146186,0,0,0,0.97
4529,'2019/05/28 21:15:22:537',15,1.908883,-1.191074,-0.14054,-0.407844,-0.253896,-0.242197,0.241255,0.165606,0.351077,0.253685,0.093679,0.08885,0.125681,0,0,0,0.97
4530,'2019/05/28 21:15:22:554',15,2.034341,-1.133372,-0.134561,-0.459123,-0.251797,-0.228775,0.261851,0.275398,0.33189,0.194436,0.186013,0.167528,0.018191,0,0,0,0.97
4531,'2019/05/28 21:15:22:571',15,2.066501,-1.150053,-0.185492,-0.380281,-0.19924,-0.28083,0.129659,0.308381,0.383902,0.138407,0.226222,0.201212,-0.003753,0,0,0,0.97
4532,'2019/05/28 21:15:22:587',15,2.098642,-1.170971,-0.481732,-0.400073,-0.271826,-0.309565,-0.051543,0.281514,0.47292,0.079072,0.252114,0.234835,0.05144,0,0,0,0.97
4533,'2019/05/28 21:15:22:604',15,2.16958,-0.965074,-0.392993,-0.42219,-0.226419,-0.211325,0.003255,0.367512,0.461538,0.183932,0.173119,0.225034,0.060038,0,0,0,0.97
4534,'2019/05/28 21:15:22:620',15,2.150291,-0.993557,-0.449213,-0.471669,-0.239757,-0.266611,-0.015156,0.339352,0.501838,0.237203,0.181839,0.201398,0.163465,0,0,0,0.97
4535,'2019/05/28 21:15:22:638',15,2.06808,-1.089993,-0.622465,-0.413487,-0.245623,-0.328742,-0.145824,0.301741,0.532381,0.238615,0.263137,0.317425,0.222367,0,0,0,0.97
4536,'2019/05/28 21:15:22:654',15,2.131885,-1.102669,-0.539782,-0.332555,-0.297274,-0.251366,-0.068758,0.386899,0.464855,0.249859,0.257051,0.21059,0.177294,0,0,0,0.97
4537,'2019/05/28 21:15:22:670',15,2.237925,-0.863346,-0.346922,-0.353457,-0.304129,-0.244747,0.017178,0.467577,0.508704,0.077138,0.183474,0.225306,0.074441,0,0,0,0.97
4538,'2019/05/28 21:15:22:687',15,2.240171,-0.93354,-0.391252,-0.169133,-0.35117,-0.211628,-0.04475,0.408854,0.508579,0.107003,0.150034,0.227523,0.040767,0,0,0,0.97
4539,'2019/05/28 21:15:22:703',15,2.213757,-0.895702,-0.438994,-0.178665,-0.37138,-0.163669,-0.154727,0.346304,0.560142,0.142669,0.135205,0.159815,0.108013,0,0,0,0.97
4540,'2019/05/28 21:15:22:721',15,2.253411,-0.739656,-0.330494,-0.210628,-0.298029,-0.214016,0.049494,0.377903,0.486759,0.190789,0.041277,0.120905,-0.039647,0,0,0,0.97
4541,'2019/05/28 21:15:22:737',15,1.057499,-0.37622,-0.211022,-0.170296,-0.202597,-0.218041,-0.050464,0.289516,0.419114,0.302348,0.031213,0.094067,-0.017511,0,0,0,0.97
4542,'2019/05/28 21:15:22:753',15,0.650418,-0.038129,-0.123723,-0.227678,-0.425117,-0.495648,0.09077,0.33266,0.334165,0.259471,0.020543,-0.022049,0.247893,0,0,0,0.97
4543,'2019/05/28 21:15:22:771',15,0.746207,0.004308,-0.188544,-0.273573,-0.326199,-0.248699,0.216807,0.273451,0.225139,0.096085,-0.140252,-0.113762,0.141347,0,0,0,0.97
4544,'2019/05/28 21:15:22:787',15,0.948714,-0.302143,-0.087355,-0.521179,-0.412985,-0.356807,-0.019999,0.187079,0.156157,0.138414,0.12394,0.042425,0.180221,0,0,0,0.97
4545,'2019/05/28 21:15:22:804',15,0.87709,-0.569541,-0.360417,-0.538505,-0.442411,-0.451492,0.000283,0.110773,0.053325,0.056,0.06292,0.061151,0.091832,0,0,0,0.97
4546,'2019/05/28 21:15:22:821',15,1.100896,-0.53666,-0.095749,-0.635377,-0.367088,-0.384463,0.124029,0.241966,0.042049,0.186329,0.243703,0.115446,0.181837,0,0,0,0.97
4547,'2019/05/28 21:15:22:837',15,1.121122,-0.627461,-0.274439,-0.606619,-0.380869,-0.434259,0.222421,0.334735,0.163609,0.218979,0.222043,0.056737,0.151438,0,0,0,0.97
4548,'2019/05/28 21:15:22:854',15,1.217961,-0.639733,-0.111376,-0.5141,-0.347833,-0.375785,0.124531,0.283663,0.235704,0.268025,0.176593,0.090913,0.197701,0,0,0,0.97
4549,'2019/05/28 21:15:22:870',15,1.192146,-0.681578,-0.025621,-0.520694,-0.352837,-0.353004,0.083114,0.209536,0.226108,0.289264,0.239493,0.14384,0.172819,0,0,0,0.97
4550,'2019/05/28 21:15:22:887',15,1.350782,-0.549714,-0.028475,-0.616185,-0.354613,-0.360468,0.152915,0.170235,0.225492,0.210198,0.22692,0.140171,0.08706,0,0,0,0.97
4551,'2019/05/28 21:15:22:904',15,1.433154,-0.756777,-0.080281,-0.472486,-0.336611,-0.448407,0.180196,0.282381,0.317327,0.235033,0.062697,0.050642,0.222916,0,0,0,0.97
